Timestamp,Location ID,Vehicle Count,Traffic Direction,Event Indicator,Weather Conditions,Longitude,Latitude,Average Vehicle Speed (km/h),Real-Time Sensor Data,Historical Traffic Patterns,Congestion Indicator,Tweet Content,Hashtag,Emotion,Emotion Intensity,Social Media Sentiment Score
2025-04-9 05:13,49,278,Eastbound,Roadwork,Foggy,78.382973,17.751729,49.50511816688752,86,313.8287156359042,0.8412933299299992,This is a traffic-related tweet mentioning Festival.,#TrafficJam,Surprise,0.11599581172316431,0.1
2025-04-21 19:15,10,118,Eastbound,Accident,Clear,78.450504,17.132972,27.050197716208196,1,293.3893740524702,0.8706308916596303,This is a traffic-related tweet mentioning Roadwork.,#Accident,Joy,0.41447388014350384,0.67
2025-04-16 03:50,46,369,Northbound,None,Rainy,78.134241,17.480485,92.98373833748443,76,120.78645188838351,0.5704872553513958,This is a traffic-related tweet mentioning Roadwork.,#Accident,Joy,0.9238586851639529,0.45
2025-04-30 23:51,41,431,Westbound,Festival,Rainy,78.649625,17.615317,30.50451767663005,73,58.16780100145456,0.6257533814838234,This is a traffic-related tweet mentioning Roadwork.,#Roadwork,Disgust,0.19423855532790468,0.69
2025-04-19 04:21,24,80,Westbound,Accident,Rainy,78.012956,17.68981,45.36212013704385,46,116.85409585731911,0.9588227136395574,This is a traffic-related tweet mentioning None.,#TrafficJam,Fear,0.9354815763097729,0.4
2025-04-7 23:28,4,91,Southbound,Festival,Stormy,78.565388,17.373815,85.11243278251357,26,350.04219506020974,0.6814117558790308,This is a traffic-related tweet mentioning Accident.,#Accident,Sadness,0.8547164097383406,0.15
2025-04-7 13:57,9,35,Westbound,None,Rainy,78.300123,17.089297,31.723533025316364,51,414.9548397602141,0.5838312854174419,This is a traffic-related tweet mentioning Festival.,#Roadwork,Disgust,0.5483377342514683,0.16
2025-04-13 11:51,16,322,Westbound,Festival,Foggy,78.667478,17.7519,39.41106987033389,70,321.1846886634995,0.18567595900959488,This is a traffic-related tweet mentioning Roadwork.,#Congestion,Joy,0.574336564846414,0.42
2025-04-24 12:03,47,38,Eastbound,Accident,Stormy,78.638946,17.71148,62.875898887166606,15,132.08451548434692,0.8526480955605951,This is a traffic-related tweet mentioning Accident.,#TrafficJam,Surprise,0.30897479186738686,0.98
2025-04-9 08:54,2,92,Northbound,Roadwork,Stormy,78.517416,17.2808,93.72089076211606,80,474.4834051922677,0.17593664593283653,This is a traffic-related tweet mentioning None.,#Roadwork,Sadness,0.07241177475642102,0.92
2025-04-27 23:17,14,236,Eastbound,None,Clear,78.14929,17.129481,57.69195379502356,40,137.76672327456993,0.8644909136491754,This is a traffic-related tweet mentioning Accident.,#Accident,Disgust,0.3462302052744024,0.56
2025-04-14 06:51,20,422,Eastbound,Festival,Foggy,78.393094,17.915426,43.70906305851199,63,117.21640298992892,0.5520399713279627,This is a traffic-related tweet mentioning None.,#TrafficJam,Anger,0.3612575577504884,0.86
2025-04-26 15:56,37,385,Westbound,Accident,Foggy,78.424432,17.97991,80.64453078115928,25,336.15045927983493,0.4766877337318617,This is a traffic-related tweet mentioning None.,#Accident,Sadness,0.7471060993965949,0.03
2025-04-27 04:22,28,174,Westbound,Festival,Rainy,78.796796,17.969216,61.11734954297066,56,72.84550954637278,0.27400498765667025,This is a traffic-related tweet mentioning Roadwork.,#Roadwork,Anger,0.7910034029596414,0.45
2025-04-7 21:09,7,28,Southbound,None,Rainy,78.121319,17.710232,77.71328623889059,20,82.05730186239636,0.34794797936630606,This is a traffic-related tweet mentioning Roadwork.,#Roadwork,Surprise,0.6917086388062625,0.79
2025-04-8 10:42,26,351,Southbound,Festival,Clear,78.6027,17.46533,59.87620915986086,33,494.0823034195624,0.2707070211714758,This is a traffic-related tweet mentioning Accident.,#Congestion,Fear,0.5155371452384104,0.98
2025-04-3 06:23,43,440,Westbound,Accident,Foggy,78.083394,17.603,87.60714066731767,55,284.3929267524794,0.7414105738915341,This is a traffic-related tweet mentioning Festival.,#Roadwork,Surprise,0.9073588416074074,0.34
2025-04-25 06:06,49,11,Southbound,Roadwork,Rainy,78.560076,17.815083,76.2811864349555,45,295.66309292957294,0.5795958551552586,This is a traffic-related tweet mentioning Roadwork.,#Accident,Disgust,0.2834746648451124,0.55
2025-04-28 02:40,32,137,Eastbound,None,Clear,78.922967,17.660658,68.40397259787488,80,123.3133891433586,0.16108186504052635,This is a traffic-related tweet mentioning Festival.,#TrafficJam,Anger,0.7832971801919545,0.51
2025-04-14 07:08,48,199,Southbound,Accident,Rainy,78.541711,17.414047,72.05467497721455,70,474.912278878615,0.6472370571947704,This is a traffic-related tweet mentioning Roadwork.,#Accident,Sadness,0.47318137216521894,0.19
2025-04-28 12:27,18,260,Westbound,Festival,Foggy,78.171397,17.252961,62.216087300489235,79,337.7076247171209,0.9678605471434429,This is a traffic-related tweet mentioning None.,#Congestion,Anger,0.9827133721640747,0.52
2025-04-5 15:06,3,455,Northbound,Roadwork,Stormy,78.701768,17.226361,48.766963224514,8,411.9694679831404,0.5246153946097064,This is a traffic-related tweet mentioning Accident.,#Roadwork,Anger,0.40853945224621413,0.84
2025-04-4 14:34,8,66,Westbound,Accident,Stormy,78.289066,17.516176,65.6643074544371,33,58.98407473876128,0.5068911200806072,This is a traffic-related tweet mentioning Festival.,#TrafficJam,Joy,0.4158049321756717,0.54
2025-04-21 05:11,7,422,Westbound,Festival,Stormy,78.379544,17.599783,23.800305373659967,82,123.22861198145783,0.4021948630908968,This is a traffic-related tweet mentioning Accident.,#TrafficJam,Sadness,0.5104233573155137,0.45
2025-04-30 05:24,19,374,Northbound,Festival,Stormy,78.005076,17.742934,60.69923022709688,70,186.36743936169327,0.6576580304770278,This is a traffic-related tweet mentioning None.,#TrafficJam,Surprise,0.8987558613857657,0.09
2025-04-17 02:05,4,280,Northbound,Roadwork,Clear,78.794029,17.190336,27.47096998141643,70,205.49616235220833,0.7940136492899712,This is a traffic-related tweet mentioning Festival.,#Accident,Anger,0.8255571617259372,0.14
2025-04-5 23:22,7,33,Westbound,Roadwork,Clear,78.366493,17.741343,44.12626123471639,4,375.38606777793353,0.29581638784856,This is a traffic-related tweet mentioning None.,#TrafficJam,Sadness,0.4120465166491851,0.76
2025-04-14 13:07,30,135,Southbound,Roadwork,Foggy,78.281009,17.140122,67.95470765425907,67,291.3592410429393,0.23481298568912146,This is a traffic-related tweet mentioning Roadwork.,#TrafficJam,Sadness,0.9045898112583226,0.62
2025-04-16 18:19,42,15,Northbound,Festival,Clear,78.136091,17.09511,61.5580028492844,29,124.50977297319487,0.03593138789879746,This is a traffic-related tweet mentioning Roadwork.,#Accident,Fear,0.6657549269564911,0.23
2025-04-19 21:21,2,175,Eastbound,Roadwork,Rainy,78.403159,17.173747,92.48879065064375,47,331.47187375464233,0.3407502935256017,This is a traffic-related tweet mentioning None.,#Accident,Surprise,0.5085874345516538,0.2
2025-04-13 02:14,36,224,Northbound,Accident,Stormy,78.496821,17.096993,44.20620322033028,2,194.38289744975899,0.567920238245561,This is a traffic-related tweet mentioning Accident.,#Accident,Sadness,0.9021129351141921,0.41
2025-04-5 16:37,47,179,Eastbound,Festival,Clear,78.029198,17.082603,57.65712268600717,12,479.9322317908446,0.7961596755697088,This is a traffic-related tweet mentioning Roadwork.,#Roadwork,Surprise,0.9789574888855176,0.41
2025-04-7 02:58,13,73,Westbound,Festival,Clear,78.606768,17.745476,99.91133888366996,44,107.3913988619594,0.9795237308189756,This is a traffic-related tweet mentioning Accident.,#Roadwork,Surprise,0.6312446941621159,0.18
2025-04-14 22:09,20,26,Westbound,Festival,Rainy,78.099574,17.756628,98.3442658691278,59,234.07693461356868,0.4552831209242322,This is a traffic-related tweet mentioning Roadwork.,#Congestion,Disgust,0.029000615561252996,0.87
2025-04-8 07:28,42,364,Westbound,Festival,Foggy,78.178029,17.229686,28.738460171840075,28,310.35000372882763,0.43547565268160193,This is a traffic-related tweet mentioning Roadwork.,#Roadwork,Joy,0.5256630501829408,0.26
2025-04-3 21:25,49,257,Southbound,Festival,Rainy,78.687795,17.908274,41.64061655767733,19,368.52488104802427,0.5828236566164162,This is a traffic-related tweet mentioning Festival.,#TrafficJam,Joy,0.1105813107354543,0.09
2025-04-26 07:10,38,66,Southbound,Festival,Rainy,78.011881,17.761279,74.45134216523579,11,409.1693747939405,0.9220564706515723,This is a traffic-related tweet mentioning Festival.,#TrafficJam,Fear,0.9673671337940977,0.35
2025-04-3 10:37,5,367,Westbound,Roadwork,Stormy,78.494048,17.616344,54.37695235820064,94,267.46691797205335,0.09586327730871758,This is a traffic-related tweet mentioning Festival.,#Accident,Fear,0.4963875836699875,0.5
2025-04-29 22:16,44,77,Eastbound,None,Foggy,78.193033,17.314992,50.9785946422642,6,320.28567399560126,0.2979404180804103,This is a traffic-related tweet mentioning Festival.,#Congestion,Anger,0.5523633812046789,0.52
2025-04-11 14:18,7,74,Westbound,Festival,Rainy,78.340867,17.34803,77.24624571938453,72,78.52629322323193,0.28830184530530556,This is a traffic-related tweet mentioning Festival.,#Congestion,Fear,0.169498251900573,0.26
2025-04-17 00:34,41,84,Southbound,None,Stormy,78.199806,17.742101,48.17890218932041,17,300.6514350794546,0.5228141792404818,This is a traffic-related tweet mentioning Accident.,#Roadwork,Fear,0.31641971908211675,0.74
2025-04-13 00:30,43,193,Eastbound,Accident,Rainy,78.642397,17.474879,79.61577612113024,36,72.32508803060722,0.9060039977236138,This is a traffic-related tweet mentioning Roadwork.,#Congestion,Sadness,0.988517982394762,0.05
2025-04-17 15:25,7,330,Westbound,Roadwork,Rainy,78.392439,17.237177,36.5955420771555,75,389.25551781544766,0.1563497709742464,This is a traffic-related tweet mentioning Roadwork.,#TrafficJam,Sadness,0.9213943213062027,0.47
2025-04-10 13:26,12,405,Eastbound,Accident,Foggy,78.244189,17.522136,78.65992868542608,31,153.1950939384199,0.3891987476568819,This is a traffic-related tweet mentioning Roadwork.,#Congestion,Disgust,0.5108485845364217,0.11
2025-04-23 03:11,40,384,Northbound,Accident,Rainy,78.750596,17.862482,59.042541252141014,34,397.3351523874994,0.4540640094808309,This is a traffic-related tweet mentioning Roadwork.,#Congestion,Joy,0.07615989898518849,0.13
2025-04-9 00:43,40,434,Northbound,None,Rainy,78.738636,17.238751,23.905878459759478,89,410.63331747010875,0.723969972688376,This is a traffic-related tweet mentioning Accident.,#TrafficJam,Sadness,0.019825577770554936,0.8
2025-04-11 15:08,34,151,Northbound,Roadwork,Foggy,78.021336,17.37591,85.94211092083233,79,430.4960830420039,0.3890759396742314,This is a traffic-related tweet mentioning Festival.,#Roadwork,Fear,0.048450109368068595,0.66
2025-04-10 21:16,10,369,Northbound,Roadwork,Clear,78.000854,17.11165,54.638776782795134,59,403.4082252355482,0.7393295291771127,This is a traffic-related tweet mentioning Roadwork.,#Accident,Disgust,0.3575737548336675,0.21
2025-04-23 12:07,19,71,Northbound,Accident,Clear,78.281801,17.837693,93.48237470599548,87,442.6087429640139,0.22952636274736982,This is a traffic-related tweet mentioning Accident.,#Accident,Surprise,0.2059987558215991,0.32
2025-04-28 21:49,24,109,Westbound,Roadwork,Rainy,78.337444,17.000886,89.26553891156622,77,109.68431009030814,0.917448068602247,This is a traffic-related tweet mentioning None.,#TrafficJam,Fear,0.050794949790401,0.14
2025-04-20 06:08,28,105,Eastbound,Accident,Stormy,78.072151,17.309843,80.21653235668035,52,283.59131828170825,0.7587798950341803,This is a traffic-related tweet mentioning Festival.,#Congestion,Surprise,0.7365339385816149,0.71
2025-04-9 20:19,47,288,Eastbound,Roadwork,Clear,78.523058,17.558231,41.836343948117054,97,66.40039681318603,0.3039682683043867,This is a traffic-related tweet mentioning Accident.,#TrafficJam,Joy,0.39808372997089114,0.76
2025-04-23 13:58,15,322,Northbound,Accident,Clear,78.38547,17.660374,49.52435185594409,84,87.38307903369154,0.25784922266770294,This is a traffic-related tweet mentioning None.,#Congestion,Sadness,0.11220789043590862,0.45
2025-04-15 00:17,25,230,Northbound,Accident,Stormy,78.444721,17.811571,23.944024132095187,54,377.80853107793575,0.7379446331969501,This is a traffic-related tweet mentioning Accident.,#TrafficJam,Disgust,0.27831209692901404,0.16
2025-04-14 23:31,44,436,Southbound,Roadwork,Stormy,78.359943,17.879702,38.46007926241189,38,84.75186923385384,0.9706033569156742,This is a traffic-related tweet mentioning Festival.,#Roadwork,Sadness,0.6145213420199779,0.72
2025-04-15 11:37,19,175,Southbound,None,Stormy,78.058956,17.526041,91.20625012338078,82,258.3879310194704,0.756524898819356,This is a traffic-related tweet mentioning None.,#Roadwork,Disgust,0.15517635874892177,0.0
2025-04-6 17:41,39,428,Southbound,Roadwork,Stormy,78.240527,17.150091,29.37136109914895,31,238.2547043307576,0.5601346941647473,This is a traffic-related tweet mentioning None.,#Roadwork,Disgust,0.14530186433778225,0.24
2025-04-20 15:34,21,208,Eastbound,Festival,Stormy,78.43798,17.38681,43.291046560817676,73,408.0732471236967,0.0018118822542686486,This is a traffic-related tweet mentioning None.,#TrafficJam,Disgust,0.4456104932164413,0.39
2025-04-18 10:49,21,371,Northbound,None,Stormy,78.709273,17.191121,61.74962860062238,51,421.1058530635331,0.7219901690380339,This is a traffic-related tweet mentioning Roadwork.,#TrafficJam,Surprise,0.8111942974192793,0.73
2025-04-23 01:08,13,449,Northbound,Festival,Foggy,78.511033,17.037225,44.375118564148615,49,437.5997648714798,0.9691405676400975,This is a traffic-related tweet mentioning Festival.,#Congestion,Disgust,0.5528310744369921,0.91
2025-04-23 09:34,45,489,Eastbound,Roadwork,Stormy,78.839083,17.699807,29.995287158528416,3,209.87873390744758,0.3742602008801085,This is a traffic-related tweet mentioning Accident.,#Roadwork,Joy,0.745231681247541,0.45
2025-04-19 00:35,30,44,Northbound,Accident,Stormy,78.424243,17.653567,61.632791367625515,42,276.8192382048353,0.04702749247665561,This is a traffic-related tweet mentioning Roadwork.,#Roadwork,Sadness,0.0764089956198597,0.36
2025-04-10 09:56,43,244,Northbound,Festival,Stormy,78.584617,17.435385,52.40448835237181,78,266.22920171263036,0.36573389662695566,This is a traffic-related tweet mentioning Roadwork.,#Accident,Sadness,0.24218913539780929,0.32
2025-04-27 07:50,47,353,Eastbound,Accident,Stormy,78.950732,17.684929,55.239209248948555,3,368.64955397428747,0.06448361607191933,This is a traffic-related tweet mentioning Accident.,#TrafficJam,Joy,0.8019683198676153,0.21
2025-04-23 21:13,32,230,Eastbound,Accident,Clear,78.13808,17.966255,94.27716948791458,26,330.9485309054539,0.5338721108040788,This is a traffic-related tweet mentioning Festival.,#Congestion,Fear,0.6452116875313406,0.28
2025-04-9 13:29,30,228,Westbound,Accident,Clear,78.623921,17.180455,25.027044279419233,85,358.2447245771217,0.34256900758822983,This is a traffic-related tweet mentioning Roadwork.,#Congestion,Anger,0.8560893963816821,0.32
2025-04-23 22:23,49,428,Westbound,Roadwork,Foggy,78.640119,17.958931,95.94041926767396,96,385.3348122413399,0.8023516424649109,This is a traffic-related tweet mentioning Festival.,#Congestion,Surprise,0.35033226621108704,0.44
2025-04-9 08:58,14,170,Southbound,Festival,Clear,78.776159,17.404296,23.78914900749364,48,124.12763517007265,0.5971414574153712,This is a traffic-related tweet mentioning Accident.,#Congestion,Anger,0.26062028552485594,0.99
2025-04-8 12:38,45,175,Eastbound,Roadwork,Clear,78.585389,17.563879,43.43120255138473,78,481.3439677497192,0.6022475062700999,This is a traffic-related tweet mentioning None.,#Accident,Sadness,0.07209378229112329,0.81
2025-04-20 21:03,47,83,Southbound,None,Rainy,78.232807,17.992615,41.55516406339777,46,98.3361509201437,0.7316386495673188,This is a traffic-related tweet mentioning Accident.,#Roadwork,Surprise,0.0575828276403183,0.67
2025-04-7 00:33,16,410,Northbound,Accident,Foggy,78.874567,17.155158,30.463816538835616,92,236.79074385023918,0.851316774109998,This is a traffic-related tweet mentioning Accident.,#Roadwork,Fear,0.7915209674379513,0.52
2025-04-20 11:36,30,123,Westbound,Accident,Foggy,78.634686,17.2248,82.95141129952577,56,155.43172285435682,0.9252439658527848,This is a traffic-related tweet mentioning Roadwork.,#Accident,Joy,0.4808727863007829,0.09
2025-04-9 02:00,3,164,Northbound,Accident,Stormy,78.242353,17.732465,73.28774161852992,11,68.0873545464966,0.11066447476026597,This is a traffic-related tweet mentioning Festival.,#Roadwork,Fear,0.5707262124798712,0.8
2025-04-1 02:50,8,124,Westbound,None,Stormy,78.178864,17.204888,56.922362926263084,54,192.24515586634604,0.7040993482687785,This is a traffic-related tweet mentioning Festival.,#Accident,Sadness,0.8825637807694928,0.46
2025-04-14 06:02,14,183,Eastbound,Accident,Clear,78.21587,17.085654,73.62340962155614,59,465.0272919727725,0.7729111816508768,This is a traffic-related tweet mentioning Festival.,#Accident,Surprise,0.5963097944259317,0.23
2025-04-22 16:13,39,399,Northbound,Roadwork,Stormy,78.745641,17.586876,34.98742262297913,81,423.7461555417424,0.5826809979828599,This is a traffic-related tweet mentioning Festival.,#Congestion,Joy,0.8029496144392418,0.49
2025-04-12 17:22,25,48,Northbound,Festival,Stormy,78.101947,17.386549,57.895161946704405,94,353.08934639432306,0.4908629167483345,This is a traffic-related tweet mentioning None.,#Congestion,Anger,0.5494453584372821,0.08
2025-04-6 22:40,35,15,Eastbound,Accident,Clear,78.492889,17.247174,97.64799283492984,29,273.96739990747716,0.9791618792045368,This is a traffic-related tweet mentioning Roadwork.,#Congestion,Fear,0.2904516593329328,0.78
2025-04-23 18:24,33,148,Westbound,None,Foggy,78.684242,17.085398,74.31852599600538,9,69.72867162935037,0.21791045574112855,This is a traffic-related tweet mentioning Festival.,#TrafficJam,Fear,0.11956244697536667,0.54
2025-04-8 07:47,43,260,Westbound,Roadwork,Stormy,78.006114,17.238953,66.35086549298862,49,299.98757088040566,0.9784832807840569,This is a traffic-related tweet mentioning None.,#Congestion,Fear,0.8455593320111746,0.04
2025-04-18 01:40,19,475,Northbound,Accident,Stormy,78.92284,17.144995,97.88666300506407,55,262.22974446880676,0.36930375983759667,This is a traffic-related tweet mentioning Roadwork.,#Accident,Joy,0.5132117901048455,0.43
2025-04-3 09:22,35,85,Westbound,Festival,Rainy,78.385657,17.221312,38.9655971409611,17,140.57770249788717,0.03699228660960141,This is a traffic-related tweet mentioning Accident.,#Accident,Joy,0.9227486041323691,0.12
2025-04-23 22:25,48,479,Westbound,Festival,Stormy,78.403296,17.358518,43.147786460544665,31,125.10542249987266,0.18229190804011008,This is a traffic-related tweet mentioning None.,#Congestion,Joy,0.4071363290205001,0.63
2025-04-1 13:29,2,215,Southbound,Festival,Rainy,78.278289,17.52557,54.158525102617034,7,119.38282879853875,0.3208667995819271,This is a traffic-related tweet mentioning None.,#Accident,Fear,0.10016154250846931,0.44
2025-04-2 15:11,35,467,Eastbound,Accident,Rainy,78.977928,17.609023,86.99662191689603,21,80.42660174489404,0.6968886565785002,This is a traffic-related tweet mentioning Festival.,#Accident,Sadness,0.5446419615553768,0.54
2025-04-22 09:21,18,17,Westbound,Roadwork,Foggy,78.386684,17.491641,37.254858488969376,35,215.9761922344238,0.7329594815820296,This is a traffic-related tweet mentioning Accident.,#Congestion,Joy,0.19589358576000637,0.78
2025-04-18 05:23,47,311,Westbound,Accident,Foggy,78.85677,17.672445,39.46078271547406,95,203.19414242958734,0.4377483250360584,This is a traffic-related tweet mentioning Festival.,#Accident,Joy,0.2369696110522711,0.07
2025-04-20 06:40,24,223,Northbound,Accident,Foggy,78.987995,17.254672,79.89005751671945,46,155.68867257363667,0.7045490732798683,This is a traffic-related tweet mentioning None.,#Congestion,Sadness,0.8458677397012241,0.05
2025-04-19 04:35,1,440,Northbound,Festival,Rainy,78.840607,17.601529,76.02380538021085,22,482.2896820966115,0.14048897255190074,This is a traffic-related tweet mentioning Accident.,#Roadwork,Sadness,0.3312767831041087,0.55
2025-04-23 22:27,27,183,Westbound,Festival,Clear,78.770536,17.611718,52.83310094589234,38,317.1614955442965,0.017658403762592534,This is a traffic-related tweet mentioning Accident.,#TrafficJam,Fear,0.7277531290501362,0.75
2025-04-24 03:35,18,87,Westbound,Festival,Stormy,78.090218,17.80087,65.0570408356576,86,272.50032764500065,0.7508201071547872,This is a traffic-related tweet mentioning Accident.,#TrafficJam,Sadness,0.29064876679234297,0.96
2025-04-10 22:33,14,192,Westbound,Roadwork,Rainy,78.21955,17.220681,60.75983580170234,77,339.53434036368776,0.061628107510307895,This is a traffic-related tweet mentioning Accident.,#TrafficJam,Disgust,0.9271584099521508,0.08
2025-04-30 00:46,5,101,Southbound,Festival,Foggy,78.346654,17.338682,35.072028823981334,7,124.75773262464689,0.6392608712741101,This is a traffic-related tweet mentioning Accident.,#Roadwork,Fear,0.04716850133398176,0.43
2025-04-15 02:51,43,341,Southbound,None,Foggy,78.406019,17.884474,74.29445906339505,46,395.32520997550665,0.9101717857867718,This is a traffic-related tweet mentioning Roadwork.,#Roadwork,Sadness,0.22573992849785418,0.79
2025-04-6 19:40,29,411,Eastbound,Accident,Stormy,78.503606,17.721331,37.973277446814826,9,443.038292008169,0.405640766581601,This is a traffic-related tweet mentioning Accident.,#TrafficJam,Surprise,0.9942433407144072,0.54
2025-04-14 13:34,37,385,Northbound,Accident,Clear,78.483618,17.831153,89.40812528478337,61,71.54335022908808,0.03714988625788962,This is a traffic-related tweet mentioning Accident.,#Accident,Fear,0.741141651252288,0.03
2025-04-11 00:34,21,159,Northbound,Accident,Rainy,78.338649,17.228748,98.17123365741031,75,64.31137724796135,0.8169320297208091,This is a traffic-related tweet mentioning Roadwork.,#Accident,Joy,0.17314290407416033,0.71
2025-04-29 05:37,15,86,Northbound,Roadwork,Clear,78.674378,17.799645,41.92740507930325,73,446.4421375930078,0.9870545797724597,This is a traffic-related tweet mentioning Festival.,#Roadwork,Sadness,0.11547544604383064,0.39
2025-04-22 08:50,3,284,Westbound,Roadwork,Clear,78.041476,17.770001,58.76530340841729,100,399.7124514469315,0.2882136199553107,This is a traffic-related tweet mentioning Roadwork.,#Roadwork,Fear,0.2369850011752357,0.76
2025-04-19 12:41,48,367,Northbound,Accident,Clear,78.112152,17.403511,35.96866253477188,79,85.02047594620257,0.7576348129493948,This is a traffic-related tweet mentioning Festival.,#Accident,Fear,0.5029303744733604,0.35
2025-04-3 22:29,6,459,Southbound,None,Rainy,78.828137,17.037482,79.7712980744831,77,408.0887201343918,0.10219125223228498,This is a traffic-related tweet mentioning Roadwork.,#Roadwork,Joy,0.23168827337524822,0.83
2025-04-3 10:36,17,472,Northbound,Roadwork,Clear,78.470213,17.250872,83.37086371430996,80,92.52697576735004,0.1645219446703422,This is a traffic-related tweet mentioning Accident.,#TrafficJam,Anger,0.06729710053503479,0.96
2025-04-13 13:52,27,413,Westbound,Festival,Stormy,78.314293,17.474965,25.799404680769182,77,322.5239261777458,0.26192764433787963,This is a traffic-related tweet mentioning None.,#Roadwork,Disgust,0.3853355387978846,0.12
2025-04-3 01:36,4,292,Southbound,Festival,Clear,78.470544,17.498795,64.86977459995478,20,294.57219435753143,0.9331755337393645,This is a traffic-related tweet mentioning Accident.,#TrafficJam,Anger,0.7849710386235312,0.02
2025-04-18 05:59,39,460,Eastbound,None,Rainy,78.232227,17.053911,45.33893592042264,29,373.604948222563,0.3992791540677523,This is a traffic-related tweet mentioning None.,#Congestion,Joy,0.4497505656163241,0.77
2025-04-22 04:27,20,326,Eastbound,Festival,Rainy,78.982426,17.860941,55.38783494946186,91,195.53028253795574,0.28484131687612135,This is a traffic-related tweet mentioning Roadwork.,#Roadwork,Anger,0.29281848302076796,0.95
2025-04-22 15:20,36,52,Southbound,Festival,Foggy,78.071747,17.714936,49.36618760698627,12,239.11753014448374,0.40131516342571805,This is a traffic-related tweet mentioning Accident.,#Congestion,Fear,0.8830428523847214,0.12
2025-04-24 05:01,37,81,Northbound,Festival,Rainy,78.296695,17.748363,73.28420589390474,45,464.45458639167083,0.00992272529874172,This is a traffic-related tweet mentioning Roadwork.,#Accident,Joy,0.27992474290539127,0.41
2025-04-4 01:39,26,144,Westbound,Festival,Rainy,78.163159,17.306298,78.95772408434347,76,329.1681887184577,0.329852245678518,This is a traffic-related tweet mentioning None.,#TrafficJam,Sadness,0.29050416958551173,0.82
2025-04-17 13:17,40,176,Westbound,None,Clear,78.576573,17.483019,65.1190000637273,63,118.64779138783965,0.4796148556928038,This is a traffic-related tweet mentioning Festival.,#Accident,Disgust,0.14042449091473364,0.37
2025-04-17 02:56,20,186,Eastbound,Roadwork,Rainy,78.430207,17.818925,54.822849822881366,90,415.7721927592838,0.7487229900346071,This is a traffic-related tweet mentioning Accident.,#Congestion,Sadness,0.038479187928292635,0.76
2025-04-15 22:40,26,316,Westbound,None,Clear,78.270331,17.088958,21.405868686878637,8,176.61688508650593,0.7641613668022293,This is a traffic-related tweet mentioning Roadwork.,#TrafficJam,Surprise,0.6510894923574027,0.93
2025-04-2 11:48,37,14,Eastbound,Roadwork,Clear,78.06478,17.419607,49.20958677591884,6,298.2557940436103,0.054560643770762196,This is a traffic-related tweet mentioning None.,#TrafficJam,Surprise,0.30306164394472723,0.57
2025-04-24 04:10,9,69,Eastbound,Roadwork,Rainy,78.547432,17.162001,29.44825181970387,39,343.1731364964724,0.7885968380294672,This is a traffic-related tweet mentioning None.,#TrafficJam,Fear,0.7631568675747717,0.11
2025-04-27 19:46,1,194,Northbound,None,Rainy,78.184473,17.16865,68.31144738734639,20,318.762691256391,0.8042540291899195,This is a traffic-related tweet mentioning Festival.,#Congestion,Fear,0.008447292850312316,0.59
2025-04-13 10:17,41,99,Eastbound,Festival,Clear,78.274101,17.526606,86.15670602067765,60,328.1473995281957,0.19516194353033778,This is a traffic-related tweet mentioning Roadwork.,#Accident,Joy,0.8450968779880196,0.12
2025-04-11 19:42,41,139,Eastbound,Festival,Stormy,78.07345,17.25104,86.734868804892,30,484.563681508305,0.6211208981752765,This is a traffic-related tweet mentioning Accident.,#Congestion,Surprise,0.42565619125161724,0.05
2025-04-1 14:51,26,193,Southbound,None,Rainy,78.595799,17.056944,63.98295296398682,51,85.81337896681553,0.7527778491989612,This is a traffic-related tweet mentioning None.,#Congestion,Sadness,0.39423529176018945,0.62
2025-04-5 16:40,14,344,Southbound,Accident,Stormy,78.884678,17.528501,42.19703836608632,1,231.54094554614684,0.4750143885109225,This is a traffic-related tweet mentioning Roadwork.,#Accident,Disgust,0.05146110965107553,0.9
2025-04-12 04:36,45,234,Westbound,None,Stormy,78.160903,17.440677,64.02298218803696,70,344.59506219077235,0.15218760507700846,This is a traffic-related tweet mentioning Accident.,#Roadwork,Anger,0.9803440158650477,0.67
2025-04-11 09:09,27,192,Northbound,Accident,Clear,78.35351,17.615671,95.29424528007874,47,238.80755616702987,0.8693792107757399,This is a traffic-related tweet mentioning Festival.,#TrafficJam,Anger,0.605888009006764,0.61
2025-04-12 01:33,44,387,Eastbound,Roadwork,Stormy,78.571006,17.452102,37.32932817272895,68,147.22318681251772,0.9050673064346862,This is a traffic-related tweet mentioning Accident.,#Roadwork,Surprise,0.9313528427161898,0.91
2025-04-17 13:01,27,93,Southbound,Festival,Clear,78.479202,17.992594,59.200295642901956,92,362.766474961288,0.002305231927607121,This is a traffic-related tweet mentioning None.,#TrafficJam,Fear,0.000969086741119507,0.38
2025-04-19 16:19,8,324,Westbound,Accident,Clear,78.618294,17.744467,85.27419257549953,45,335.4139198584912,0.6132972015420418,This is a traffic-related tweet mentioning Accident.,#TrafficJam,Anger,0.3018110987763756,0.7
2025-04-19 04:55,33,190,Eastbound,Accident,Stormy,78.384758,17.10633,27.073776451101015,62,492.8722788226265,0.6816148445280225,This is a traffic-related tweet mentioning Roadwork.,#Congestion,Surprise,0.30690446187472487,0.15
